,Nome,SMILES,SMILES_Canonic
8871,NUBBE_1315 # 7-methoxypongamol,c1ccc(cc1)/C(=C\C(=O)c1ccc2c(c1OC)cco2)/OC,CO/C(=C/C(=O)c1ccc2occc2c1OC)c1ccccc1
8872,NUBBE_1316 # 4'-methoxykaranjin,c1c(OC)ccc(c1)C1=C(OC)C(=O)c2c(O1)c1ccoc1cc2,COc1ccc(-c2oc3c(ccc4occc43)c(=O)c2OC)cc1
8873,NUBBE_1317 # Isolonchocarpin,c1ccccc1[C@H]1Oc2c3c(OC(C=C3)(C)C)ccc2C(=O)C1,CC1(C)C=Cc2c(ccc3c2O[C@H](c2ccccc2)CC3=O)O1
8874,NUBBE_1318 # 4'-methoxylanceolatin,c1c(OC)ccc(c1)C1=CC(=O)c2c(O1)c1ccoc1cc2,COc1ccc(-c2cc(=O)c3ccc4occc4c3o2)cc1
8875,"NUBBE_1319 # Medicarpin, (6αS,11αS)-demethylhomopterocarpin; 3-hydroxy-9-methoxypterocarpan",Oc1ccc2c(c1)OC[C@H]1[C@@H]2Oc2c1ccc(c2)OC,COc1ccc2c(c1)O[C@@H]1c3ccc(O)cc3OC[C@H]21
8876,NUBBE_131 # Oleanolic acid 3-sophoroside,OC[C@H]1O[C@H](O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@]2([C@@H]3CC=C3[C@]2(C)CC[C@]2([C@H]3CC(CC2)(C)C)C(=O)O)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]2C1
8877,"NUBBE_1320 # 7,8-(2'',2''-dimethylpyrano)-flavone",c1ccc(cc1)C1=CC(=O)c2c(O1)c1c(cc2)OC(C=C1)(C)C,CC1(C)C=Cc2c(ccc3c(=O)cc(-c4ccccc4)oc23)O1
8878,"NUBBE_1321 # 3',4'-methylenedioxy-7,8-(2'',2''-dimethylpyrano)-flavone",C1=C(Oc2c(C1=O)ccc1c2C=CC(O1)(C)C)c1ccc2c(c1)OCO2,CC1(C)C=Cc2c(ccc3c(=O)cc(-c4ccc5c(c4)OCO5)oc23)O1
8879,"NUBBE_1322 # 6-methoxy-6'',6''-dimethylchromeno-[2'',3'':7,8]-flavanone",c1ccccc1[C@H]1Oc2c3c(OC(C=C3)(C)C)c(cc2C(=O)C1)OC,COc1cc2c(c3c1OC(C)(C)C=C3)O[C@H](c1ccccc1)CC2=O
8880,"NUBBE_1323 # 3,4-methylenedioxy-2'-methoxy-[2'',3'':4',3']-furanodihydrochalcone",c1c2OCOc2cc(c1)CCC(=O)c1ccc2c(c1OC)cco2,COc1c(C(=O)CCc2ccc3c(c2)OCO3)ccc2occc12
8881,"NUBBE_1324 # 3,4-methylenedioxy-2'-methoxy-6'',6''-dimethylchromeno[2'',3'':4',3']-β-oxochalcone",c1cc(c(c2c1OC(C=C2)(C)C)OC)C(=O)CC(=O)c1ccc2c(c1)OCO2,COc1c(C(=O)CC(=O)c2ccc3c(c2)OCO3)ccc2c1C=CC(C)(C)O2
8882,"NUBBE_1325 # 2'-methoxy-6'',6''-dimethylchromeno[2'',3'':4',3']-β-oxochalcone",c1ccc(cc1)C(=O)CC(=O)c1ccc2c(c1OC)C=CC(O2)(C)C,COc1c(C(=O)CC(=O)c2ccccc2)ccc2c1C=CC(C)(C)O2
8883,NUBBE_1326 # 12-hydroxyrotenone; rotenolone,O[C@]12C(=O)c3ccc4c(c3O[C@@H]2COc2c1cc(c(c2)OC)OC)C[C@@H](O4)C(=C)C,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@]2(O)C3=O)O1
8884,"NUBBE_1327 # 3',4'-dimethoxy-7,8-(2'',2''-dimethylpyrano)-flavanone",c1cc2c(c3c1OC(C=C3)(C)C)O[C@@H](CC2=O)c1ccc(c(c1)OC)OC,COc1ccc([C@@H]2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)cc1OC
8885,"NUBBE_1328 # 5,4'-dihydroxy-6-(3,3-dimethylallyl)-7-methoxyflavanone",Oc1c2c(O[C@@H](CC2=O)c2ccc(cc2)O)cc(c1CC=C(C)C)OC,COc1cc2c(c(O)c1CC=C(C)C)C(=O)C[C@@H](c1ccc(O)cc1)O2
8886,NUBBE_1329 # Robustic acid,OC1=C(C(=O)Oc2c1c(OC)c1c(c2)OC(C=C1)(C)C)c1ccc(cc1)OC,COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1
8887,NUBBE_132 # Oleanolic acid,OC(=O)[C@@]12CC[C@]3(C(=CC[C@@H]4[C@]3(C)CC[C@H]3[C@]4(CC[C@@H](C3(C)C)O)C)[C@@H]2CC(CC1)(C)C)C,CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@@]43C)[C@@H]2C1
8888,NUBBE_1330 # Scandenin,Oc1ccc(cc1)C1=C(O)c2c(OC1=O)c1C=CC(Oc1c(c2OC)CC=C(C)C)(C)C,COc1c(CC=C(C)C)c2c(c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)C=CC(C)(C)O2
8889,NUBBE_1331 # Elemol,OC([C@@H]1CC[C@]([C@@H](C1)C(=C)C)(C=C)C)(C)C,C=C[C@]1(C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C
8890,NUBBE_1332 # 3-Acetylmundulinol,Oc1c2c(OC(C=C2)(C)C)c(c2c1C(=O)[C@H]([C@H](O2)c1ccccc1)OC(=O)C)CC=C(C)C,CC(=O)O[C@@H]1C(=O)c2c(O)c3c(c(CC=C(C)C)c2O[C@@H]1c1ccccc1)OC(C)(C)C=C3
8891,"NUBBE_1333 # 3',4',5',5,7-pentamethoxyflavone",c1c(OC)cc(c2c1OC(=CC2=O)c1cc(OC)c(c(c1)OC)OC)OC,COc1cc(OC)c2c(=O)cc(-c3cc(OC)c(OC)c(OC)c3)oc2c1
8892,NUBBE_1334 #,O[C@@H]1C[C@@]2(C)[C@@H](OC(=O)[C@@H]3[C@@]2([C@]2([C@@H]1[C@@]1(C(=O)OC([C@@H]1CC2=O)(C)C)/C=C/C(=O)OC)C)O3)c1cocc1,COC(=O)/C=C/[C@@]12C(=O)OC(C)(C)[C@@H]1CC(=O)[C@]1(C)[C@H]2[C@H](O)C[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321
8893,NUBBE_1335 #,C[C@@]12C(=O)C[C@@H]3[C@]([C@@H]1[C@H](OC(=O)C)C[C@@]1([C@]42O[C@@H]4C(=O)O[C@H]1c1cocc1)C)(C(=O)OC3(C)C)/C=C/C(=O)OC,COC(=O)/C=C/[C@@]12C(=O)OC(C)(C)[C@@H]1CC(=O)[C@]1(C)[C@H]2[C@H](OC(C)=O)C[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321
8894,NUBBE_1336 # Evodiamine,c1ccc2c(c1)N(C)[C@@H]1N(C2=O)CCc2c1[nH]c1c2cccc1,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@@H]21
8895,NUBBE_1337 # Aurapten; 7-geranyloxycoumarin,O=C1Oc2c(C=C1)ccc(c2)OC/C=C(/CCC=C(C)C)\C,CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1
8896,NUBBE_1338 # α-calacorene,c1c(ccc2c1[C@H](CC=C2C)C(C)C)C,CC1=CC[C@H](C(C)C)c2cc(C)ccc21
8897,NUBBE_1339 # β-calacorene,C=C1c2ccc(cc2[C@@H](CC1)C(C)C)C,C=C1CC[C@@H](C(C)C)c2cc(C)ccc21
8898,NUBBE_133 # Lupeol,O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC[C@H]2[C@]1(CC[C@@]1([C@H]2[C@@H](C(=C)C)CC1)C)C)C)C,C=C(C)[C@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
8899,NUBBE_1340 # γ-calacorene,c1cc2c(cc1C)C(=CC[C@@H]2C)C(C)C,Cc1ccc2c(c1)C(C(C)C)=CC[C@@H]2C
8900,NUBBE_1341 # Cadalene,c1cc(cc2c1c(ccc2C(C)C)C)C,Cc1ccc2c(C)ccc(C(C)C)c2c1
8901,NUBBE_1342 # Sesquichamaenol,Oc1ccc(cc1[C@H](CCC(=O)C)C(C)C)C,CC(=O)CC[C@@H](c1cc(C)ccc1O)C(C)C
8902,"NUBBE_1343 # 1-hydroxy-1,3,5-bisabolatrien-10-one",Oc1cc(ccc1[C@H](CCC(=O)C(C)C)C)C,Cc1ccc([C@@H](C)CCC(=O)C(C)C)c(O)c1
8903,NUBBE_1344 # xanthophylline,c1cc(OC)c2c(c1)C1=C(C(=O)N2COC(=O)C)C=CC(O1)(C)C,COc1cccc2c3c(c(=O)n(COC(C)=O)c12)C=CC(C)(C)O3
8904,NUBBE_1345 # 8-methoxyflindersine,C1=CC(OC2=C1C(=O)Nc1c2cccc1OC)(C)C,COc1cccc2c3c(c(=O)[nH]c12)C=CC(C)(C)O3
8905,"NUBBE_1346 # 2(S*)-Phenylacetoxy-4(R*)-p-mentha-1(7),5-dien",O=C(Cc1ccccc1)O[C@@H]1C(=C)C=C[C@H](C1)C(C)C,C=C1C=C[C@@H](C(C)C)C[C@@H]1OC(=O)Cc1ccccc1
8906,NUBBE_1347 # 3β- phenylacetoxyurs-12-ene,c1cccc(c1)CC(=O)O[C@H]1CC[C@@]2([C@@H](C1(C)C)CC[C@]1([C@H]2CC=C2[C@]1(C)CC[C@@]1([C@H]2[C@@H](C)[C@@H](CC1)C)C)C)C,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@H](OC(=O)Cc6ccccc6)C(C)(C)[C@H]5CC[C@@]43C)[C@H]12
8907,NUBBE_1348 # 3β-phenylacetoxyolean- 12-ene,C[C@]12C(=CC[C@@H]3[C@]1(CC[C@H]1[C@@]3(C)CC[C@@H](C1(C)C)OC(=O)Cc1ccccc1)C)[C@@H]1CC(C)(C)CC[C@@]1(CC2)C,CC1(C)CC[C@]2(C)CC[C@@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@H](OC(=O)Cc6ccccc6)C(C)(C)[C@H]5CC[C@]43C)[C@@H]2C1
8908,"NUBBE_1349 # 3β,16β,11α-trihydroxyurs-12-ene",O[C@H]1C=C2[C@@]([C@@]3([C@@H]1[C@]1(C)CC[C@@H](C([C@H]1CC3)(C)C)O)C)(C[C@@H]([C@@]1([C@H]2[C@@H](C)[C@@H](CC1)C)C)O)C,C[C@H]1[C@H](C)CC[C@@]2(C)[C@@H]1C1=C[C@H](O)[C@H]3[C@]4(C)CC[C@H](O)C(C)(C)[C@H]4CC[C@]3(C)[C@@]1(C)C[C@@H]2O
8909,NUBBE_134 # Caffeic acid,OC(=O)/C=C/c1ccc(c(c1)O)O,O=C(O)/C=C/c1ccc(O)c(O)c1
8910,NUBBE_1350 # guaiol,OC([C@H]1CC2=C([C@H](CC1)C)CC[C@@H]2C)(C)C,C[C@H]1CC[C@@H](C(C)(C)O)CC2=C1CC[C@@H]2C
8911,NUBBE_1351 # Hinesol,OC([C@@H]1CC[C@@]2(C1)C(=CCC[C@@H]2C)C)(C)C,CC1=CCC[C@H](C)[C@@]12CC[C@@H](C(C)(C)O)C2
8912,NUBBE_1352 # γ-eudesmol,OC([C@H]1CC2=C(C)CCC[C@@]2(CC1)C)(C)C,CC1=C2C[C@H](C(C)(C)O)CC[C@@]2(C)CCC1
8913,"NUBBE_1353 # 3α,16β-dihydroxyurs-12-ene",O[C@@H]1CC[C@@]2([C@@H](C1(C)C)CC[C@@]1([C@H]2CC=C2[C@@]1(C[C@@H]([C@@]1([C@H]2[C@@H](C)[C@@H](CC1)C)C)O)C)C)C,C[C@H]1[C@H](C)CC[C@@]2(C)[C@@H]1C1=CC[C@H]3[C@]4(C)CC[C@@H](O)C(C)(C)[C@H]4CC[C@@]3(C)[C@@]1(C)C[C@@H]2O
8914,"NUBBE_1354 # 3α,16β-dihydroxyolean-12-ene",O[C@H]1C(C)(C)[C@H]2CC[C@@]3([C@H]([C@@]2(CC1)C)CC=C1[C@]3(C)C[C@@H]([C@@]2([C@H]1CC(C)(C)CC2)C)O)C,CC1(C)CC[C@]2(C)[C@@H](O)C[C@@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]2C1
8915,"NUBBE_1355 # 3β,16β- diacetoxyurs-9(11),12-diene",C1=C2[C@]([C@@]3(C(=C1)[C@H]1[C@](C)(CC[C@H]([C@@H]1C)C)[C@H](C3)OC(=O)C)C)(C)CC[C@H]1[C@]2(C)CC[C@H](C1(C)C)OC(=O)C,CC(=O)O[C@H]1C[C@@]2(C)C(=CC=C3[C@]2(C)CC[C@@H]2C(C)(C)[C@H](OC(C)=O)CC[C@]32C)[C@@H]2[C@@H](C)[C@H](C)CC[C@]12C
8916,"NUBBE_1356 # 3α,16β-diacetoxyurs-12-ene",C[C@@]12C(=CC[C@@H]3[C@]2(CC[C@H]2[C@@]3(C)CC[C@H](C2(C)C)OC(=O)C)C)[C@H]2[C@]([C@H](C1)OC(=O)C)(C)CC[C@H]([C@@H]2C)C,CC(=O)O[C@H]1C[C@@]2(C)C(=CC[C@H]3[C@]4(C)CC[C@@H](OC(C)=O)C(C)(C)[C@H]4CC[C@]32C)[C@@H]2[C@@H](C)[C@H](C)CC[C@]12C
8917,"NUBBE_1357 # 3α,16β-diacetoxyolean-12-ene",O=C(C)O[C@@H]1CC[C@@]2([C@@H](C1(C)C)CC[C@@]1([C@H]2CC=C2[C@]1(C)C[C@@H]([C@@]1([C@H]2CC(C)(C)CC1)C)OC(=O)C)C)C,CC(=O)O[C@H]1C[C@@]2(C)C(=CC[C@H]3[C@]4(C)CC[C@@H](OC(C)=O)C(C)(C)[C@H]4CC[C@]32C)[C@@H]2CC(C)(C)CC[C@]12C
8918,NUBBE_1358 # lupanine,O=C1N2[C@H]([C@H]3C[N@@]4[C@H]([C@@H](C2)C3)CCCC4)CCC1,O=C1CCC[C@H]2[C@@H]3C[C@H](CN12)[C@@H]1CCCCN1C3
8919,NUBBE_1359 # acosmine,C1=C(CCCN1C(=O)C)[C@H]1[N@@]2CCCC[C@H]2[C@@H]2C[C@H]1[C@H]1[N@](C2)CCCC1,CC(=O)N1C=C([C@@H]2[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@@H]3CCCCN23)CCC1
8920,NUBBE_135 # Ferulic acid,OC(=O)/C=C/c1ccc(c(c1)OC)O,COc1cc(/C=C/C(=O)O)ccc1O
8921,NUBBE_1360 # acosminine,O[C@H]1CC[N@@]2[C@H](C1)[C@H]1[C@@H](C3=CN(C(=O)C)CCC3)[N@]3[C@H]([C@@H](C2)C1)CCCC3,CC(=O)N1C=C([C@@H]2[C@H]3C[C@H](CN4CC[C@H](O)C[C@H]34)[C@@H]3CCCCN23)CCC1
8922,NUBBE_1361 # lupanacosmine,C=CC[C@@H]1N(C)C[C@H]2C[C@@H]1[C@@H](C1=CN(C(=O)C)CCC1)[N@]1[C@H]2CCCC1,C=CC[C@H]1[C@@H]2C[C@H](CN1C)[C@@H]1CCCCN1[C@@H]2C1=CN(C(C)=O)CCC1
8923,NUBBE_1362 # panacosmine,C=CC[C@@H]1[N@@]2[C@H]3[N@@]4[C@H]([C@H]1C[C@H](C2)[C@@H]4CCC3)C1=CN(C(=O)C)CCC1,C=CC[C@H]1[C@@H]2C[C@@H]3C[N@]1[C@@H]1CCC[C@@H]3[N@]1[C@H]2C1=CN(C(C)=O)CCC1
8924,NUBBE_1363 # dasycarpumine,C=CC[C@]12[N@@]3[C@H]4[N@]([C@@H]1/C(=C/NC(=O)C)/CC4)[C@@H]([C@H](C2)C3)CC=C,C=CC[C@@H]1[C@H]2C[N@]3[C@@H]4CC/C(=C\NC(C)=O)[C@@H]([N@]14)[C@@]3(CC=C)C2
8925,NUBBE_1364 # 6-O-methyl caloverticillic acid methyl ester,C([C@@H](CCCCCC)C1=C2O[C@H](C)[C@H](C(=O)C2=C([C@](C1=O)(CC=C(C)C)C[C@H]1C[C@@H](C1(C)C)C(=C)C)OC)C)C(=O)OC,C=C(C)[C@H]1C[C@H](C[C@]2(CC=C(C)C)C(=O)C([C@H](CCCCCC)CC(=O)OC)=C3O[C@H](C)[C@@H](C)C(=O)C3=C2OC)C1(C)C
8926,"NUBBE_1365 # 1α,8α-oxido-3β-acetoxy-2α-acylperoxy-1α,14α-dihydroxy-[3.3.110,2]-bicyclomeliac-7,19-olide",O[C@@]12O[C@@]34C[C@@]1(OOC(=O)C)[C@@H](OC(=O)C)C([C@H]1[C@@]2([C@H]3CC[C@@]2([C@]4(O)CC(=O)O[C@H]2c2cocc2)C)COC(=O)C1)(C)C,CC(=O)OO[C@@]12C[C@]34O[C@@]1(O)[C@@]1(COC(=O)C[C@H]1C(C)(C)[C@@H]2OC(C)=O)[C@H]3CC[C@@]1(C)[C@H](c2ccoc2)OC(=O)C[C@@]14O
8927,"NUBBE_1366 # methyl 1α,2β,3α,6,8α,14β-hexahydroxy-[4.2.1(10,30).1(1,4)]-tricyclomeliac-7-oate",O[C@]12CC(=O)O[C@H]([C@@]2(C)CC[C@H]2[C@@]1(O)[C@H]1[C@@H](O)[C@@H]([C@@]3([C@@H]([C@]2([C@]1(O)C3)C)[C@H](C(=O)OC)O)C)O)c1cocc1,COC(=O)[C@H](O)[C@H]1[C@]2(C)C[C@]3(O)[C@H]([C@@H](O)[C@@H]2O)[C@]2(O)[C@H](CC[C@]4(C)[C@H](c5ccoc5)OC(=O)C[C@@]24O)[C@@]13C
8928,NUBBE_1367 # 2-hydroxy-4-methoxycinnamaldehyde,Oc1c(/C=C/C=O)ccc(c1)OC,COc1ccc(/C=C/C=O)c(O)c1
8929,"NUBBE_1368 # 9,10-Dihydro-9-hydroxy-9-(benzyloxycarbonylmethyl)-10-oxophenanthrene",O[C@@]1(C(=O)c2ccccc2-c2c1cccc2)CC(=O)OCc1ccccc1,O=C(C[C@@]1(O)C(=O)c2ccccc2-c2ccccc21)OCc1ccccc1
8930,"NUBBE_1369 # 3-acetoxy-8,14-dien-8,30-seco-khayalactone",O[C@@]12OC3=C([C@@]1([C@H]([C@@](C2)(C)[C@H](C(=O)C)OC(=O)C)CC(=O)OC)C)CC[C@@]1(C3=CC(=O)O[C@H]1c1cocc1)C,COC(=O)C[C@H]1[C@@](C)([C@@H](OC(C)=O)C(C)=O)C[C@]2(O)OC3=C(CC[C@]4(C)C3=CC(=O)O[C@H]4c3ccoc3)[C@]12C
8931,NUBBE_136 # Sinapic acid,OC(=O)/C=C/c1cc(OC)c(c(c1)OC)O,COc1cc(/C=C/C(=O)O)cc(OC)c1O
8932,"NUBBE_1370 # 9,10-Dihydro-9-hydroxy-9-(tert-butoxycarbonylmethyl)-10-oxophenanthrene",O[C@@]1(C(=O)c2ccccc2-c2c1cccc2)CC(=O)OC(C)(C)C,CC(C)(C)OC(=O)C[C@@]1(O)C(=O)c2ccccc2-c2ccccc21
8933,"NUBBE_1371 # 9,10-Dihydro-9-hydroxy-9-(ethoxycarbonylmethyl)-10-oxophenanthrene",O[C@@]1(C(=O)c2ccccc2-c2c1cccc2)CC(=O)OCC,CCOC(=O)C[C@@]1(O)C(=O)c2ccccc2-c2ccccc21
8934,NUBBE_1372 # Siderin,O=C1Oc2cc(OC)cc(c2C(=C1)OC)C,COc1cc(C)c2c(OC)cc(=O)oc2c1
8935,"NUBBE_1373 # 9,10-Dihydro-9-hydroxy-9-(n-butoxycarbonylmethyl)-10-oxophenanthrene",O[C@@]1(C(=O)c2ccccc2-c2c1cccc2)CC(=O)CCCC,CCCCC(=O)C[C@@]1(O)C(=O)c2ccccc2-c2ccccc21
8936,NUBBE_1374 # neoisoastilbin,Oc1c(O)ccc(c1)[C@@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O,C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
8937,NUBBE_1375 # Heptan-1-ol,OCCCCCCC,CCCCCCCO
8938,NUBBE_1376 # Hexan-3-ol,O[C@H](CC)CCC,CCC[C@H](O)CC
8939,NUBBE_1377 # Acetal,CC(OCC)OCC,CCOC(C)OCC
8940,NUBBE_1378 # Heptanal,C(=O)CCCCCC,CCCCCCC=O
8941,NUBBE_1379 # Hexanal,C(=O)CCCCC,CCCCCC=O
8942,NUBBE_137 # Chlorogenic acid,OC(=O)[C@@]1(O)C[C@@H](OC(=O)/C=C/c2ccc(c(c2)O)O)[C@@H]([C@@H](C1)O)O,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
8943,NUBBE_1380 # Linalool,O[C@](CCC=C(C)C)(C)C=C,C=C[C@@](C)(O)CCC=C(C)C
8944,"NUBBE_1381 # Neral, (Z)-citral",C(=C(\CCC=C(C)C)/C)/C=O,CC(C)=CCC/C(C)=C/C=O
8945,NUBBE_1382 # Nonanal,C(=O)CCCCCCCC,CCCCCCCCC=O
8946,NUBBE_1383 # Octanal,C(=O)CCCCCCC,CCCCCCCC=O
8947,NUBBE_1384 # Trans-Hex-2-enal,C(=C\C=O)/CCC,CCC/C=C/C=O
8948,NUBBE_1385 # Geranial,C(=C(\CCC=C(C)C)/C)/C=O,CC(C)=CCC/C(C)=C/C=O
8949,NUBBE_1386 # ethyl acetate,O=C(C)OCC,CCOC(C)=O
8950,NUBBE_1387 # Campestenone,C1=C2CC[C@H]3[C@@H]([C@@]2(CCC1=O)C)CC[C@]1([C@@H]3CC[C@@H]1[C@@H](CC[C@H](C(C)C)C)C)C,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]21C
8951,NUBBE_1388 # Acetato de geranila,O=C(C)OC/C=C(/CCC=C(C)C)\C,CC(=O)OC/C=C(\C)CCC=C(C)C
8952,NUBBE_1389 # Linalyl acetate,C=C[C@@](CCC=C(C)C)(C)OC(=O)C,C=C[C@](C)(CCC=C(C)C)OC(C)=O
8953,"NUBBE_138 # Gallic acid; 3,4,5-trihydroxybenzoic acid",OC(=O)c1cc(O)c(c(c1)O)O,O=C(O)c1cc(O)c(O)c(O)c1
8954,NUBBE_1392 # β-Caryophyllene epoxide,C=C1CC[C@@H]2O[C@@]2(CC[C@@H]2[C@@H]1CC2(C)C)C,C=C1CC[C@@H]2O[C@]2(C)CC[C@@H]2[C@@H]1CC2(C)C
8955,NUBBE_1394 # Humulene epoxide,C1=CC(C)(C)C[C@H]2O[C@@]2(CC/C=C(/C1)\C)C,C/C1=C\CC[C@@]2(C)O[C@@H]2CC(C)(C)C=CC1
8956,NUBBE_1395 # N-methyl-4-hydroxyproline,OC(=O)[C@H]1N(C)C[C@@H](C1)O,CN1C[C@H](O)C[C@H]1C(=O)O
8957,NUBBE_1396 # Spathulenol,O[C@@]1(C)CC[C@@H]2[C@@H]1[C@@H]1[C@@H](C1(C)C)CCC2=C,C=C1CC[C@H]2[C@@H]([C@H]3[C@H]1CC[C@]3(C)O)C2(C)C
8958,"NUBBE_1397 # 2-(14'-hydroxy-14',15'-dimethylhexadecanyl)-4-quinolone",O[C@@](C(C)C)(CCCCCCCCCCCCCC1=CC(=O)c2c(N1)cccc2)C,CC(C)[C@](C)(O)CCCCCCCCCCCCCc1cc(=O)c2ccccc2[nH]1
8959,NUBBE_1398 # 2-(12'-hydroxy-12'-methyltridecanyl)-3-methoxy-4-quinolone,OC(CCCCCCCCCCCC1=C(OC)C(=O)c2c(N1)cccc2)(C)C,COc1c(CCCCCCCCCCCC(C)(C)O)[nH]c2ccccc2c1=O
8960,NUBBE_1399 # 2-(12'-hydroxy-12'-methyltridecanyl)-4-quinolone,OC(CCCCCCCCCCCC1=CC(=O)c2c(N1)cccc2)(C)C,CC(C)(O)CCCCCCCCCCCc1cc(=O)c2ccccc2[nH]1
8961,NUBBE_139 # taxifolin,Oc1c(O)ccc(c1)[C@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1O)O,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
8962,"NUBBE_13 # Rel-(7S,7S,8R,8R)-methylpiperitol; (+)-kubosin",c1c(OC)c(OC)cc(c1)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,COc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1OC
8963,NUBBE_1400 # 6-methoxydictyolomide A,c1c(OC)cc2c(c1)N1C(=CC2=O)CC[C@@H](C1)CC/C=C/CC,CC/C=C/CC[C@H]1CCc2cc(=O)c3cc(OC)ccc3n2C1
8964,NUBBE_1401 #,c1c(OCC=C(C)C)ccc(c1)C[C@]1(SC)C(=O)N(C)[C@H](C(=O)N1C)SC,CS[C@H]1C(=O)N(C)[C@@](Cc2ccc(OCC=C(C)C)cc2)(SC)C(=O)N1C
8965,NUBBE_1403 # γ-Muurolene,C=C1CC[C@@H]([C@@H]2[C@H]1CCC(=C2)C)C(C)C,C=C1CC[C@H](C(C)C)[C@H]2C=C(C)CC[C@@H]12
8966,NUBBE_1404 # δ-Elemene,C=C([C@H]1C=C(C(C)C)CC[C@@]1(C=C)C)C,C=C[C@@]1(C)CCC(C(C)C)=C[C@@H]1C(=C)C
8967,NUBBE_1405 # 24-α-7-oxositosterol,O[C@H]1CC[C@]2(C(=CC(=O)[C@@H]3[C@H]2CC[C@@]2([C@@H]3CC[C@@H]2[C@H](C)CC[C@@H](C(C)C)CC)C)C1)C,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]21C)C(C)C
8968,"NUBBE_1406 # 21α,25-dimethylmelianodiol",O[C@@H]([C@@H]1O[C@H]([C@@H](C1)[C@@H]1CC[C@@]2([C@@]1(CC[C@H]1C2=CC[C@H]2[C@]1(C)CCC(=O)C2(C)C)C)C)OC)C(C)(C)OC,CO[C@@H]1O[C@@H]([C@H](O)C(C)(C)OC)C[C@H]1[C@@H]1CC[C@@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C
8969,NUBBE_1407 # campestrine-I,OC(=O)/C=C\1/C(=CC=C2[C@@]1(C)CC[C@@]1([C@]2(C)CC[C@]2([C@H]1C[C@H](C(=O)C2)C)C)C)C,CC1=CC=C2[C@@](C)(CC[C@@]3(C)[C@@H]4C[C@@H](C)C(=O)C[C@@]4(C)CC[C@]23C)/C1=C\C(=O)O
8970,NUBBE_1408 # Angelicin,O=C1Oc2c(C=C1)ccc1c2cco1,O=c1ccc2ccc3occc3c2o1
8971,NUBBE_1409 # β-Citronelol,OCC[C@@H](CCC=C(C)C)C,CC(C)=CCC[C@@H](C)CCO
